00011000001100101001101000111011 AABABAABBAAABABBBBABAABBBBABBBAAB
0000 AAAA
111011001001101100011100010000110010010111111101010010 AABABBAABAABBABAAABBBBABBBAABBAABAABBBABABABBABBBABAABABABBABBBBBBBBBAABABAABBBABBABAABBBABABBBBBABBBAABABABABBBABBABBAAAAAAAABBBBBAAAAAAAAABBBABABA
00100000011101001001111010011010011010101011001000110011000001010100001111011011000101001011000011 AAAAAABBBAAAAAAAAAAAAAAAAABBBAAAAAABBBAAAAAAAAAAAAAAAABBBBBBBBBBAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAABBBBBBAAAAAAABBAAAAABBAAAAABBBBBAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAAAAAAAAAABBAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBBBAAAAAAAAAAAAAAAAAAABBBBBAAAAA
00111000010010001100101110010110001010100111110011100111110001001101110011010111101101011111000011100110001110 AAAAAAABBBBAAAAAAAAAAAAAAAAAAABBBAAAAAABBBBBBAAAAAAAAAAAAABBBBBBAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAABBBBAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAABAAABBBAAAAABBBAAAAAAABBBBAAAAAAAABAAAAAAAAAAAAAAAAAAAAABBBBBBBBBBBAAAAAAAABBBBAAAAAAAAAAAAABBAAAABBBBBBBBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAAA
00001001011111100100011000100000011011000010110100000100001101001011101011010101000111110001100010111100 BBBAAAABABBABAAABBABABBBAAAABAAABBBABAAAABAAABABABBBABABBABABBBBBAABAAABBBBBABBBBBBABBAABABAABBABABAAABBBBBAABBABBBABAAAAAABBAAAABBBBAAAABBBABAAABBBABBBABABAABBABBAABABAABBAABBAABABABAAAAAAAAABAAABAABAABBAABBABAAABBBBAABBB
00100000110001101111101101000110111111000001110000010010010011000100011111010101110000100000011101100001101110100000011 AAAAAABBBBBAAAAAAAAAAAAAAABBBBBBBBBAAAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAABBBAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAAABBBBBBBBAAABBBBBBAAAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAABBBBBAAAAAABAAAAAAAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAAAABBBAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAABBAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
01001110101100100111010101000000110110001111000000110001000001101110100101101101101011 AAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAABBBABAAAAAAAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBBBAAAAABBBAAAABAAAAAAAAAAAAABBBAAAAAAAAAABBBBBAAAAAAAAAAABBBBBAAAAABBBBAAAAABBBBB
1110111110110111001111010000101011100000100010111001110011001100010000100001001001000010101011011000111011001 BAAAAAAAAABBAAAABBBBBBAAAAAAAAAABAAAAAAAAABBBBAAAAAAAAAAAABBBBBBBBBBAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAABBBBBABBBBBABBAAAAAAAAAAAABBBBBBBBBBBBBAAAAAABBBBAAAAAAA
0010010111000110101110011011010100000010011111011000100101101100011110111101010 AAAABBAAAABABAABBBABAABBABBAAABAAAABAABBBBBABBBBAAAABBAAABAAABAAABABBBBAAABABBA
10111010001100110011001010011001011111011000110100010011010011010100001000110101001100010010100100011000111111110101010010111111010001000110001 BABAABBAABBAABAABAAAAAABABBAABBBBBAAAAABABAAABBAAABBBAABABBBBBBAABBBBBAABABBAAABAABAABBBBBBBBBBABABABBBABABAABBAABBAAAAABAAABAABABBAAABBBABABAB
00011010010101001000101000100011011100000010000100010111000111100001101000011100101101000010011011101100101110100000000111100001110100110101101101001 AAAAAAAAAABBBBBBBABBAAAAAAAABAAAAAAAAAAAAAAAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAAAAAABBBBBBBAAAAAAAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAABBBBBBBBBBBAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBAAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBAAAAAAAABBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABABBBBBBAAAAAAAAAAAAAAAAAAAABBBBBBBBBBBBBBAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAABBBBBAAAAAABBBBAAAAAAAABBBAAAAAAAAA
010010101011110101101100011 AAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBAAAAABBBBBBAAAABBAAAAAABBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBB
1110011011100101100010100100111001001100101101011 BBBBBBBBBBBBAAAAAAAAAAAAAAABAAAAAAAAAAAABBBBBBBBBBBAAAAAAAAAAAAAAAAABBBAAAAAAABBAAABBBBBBAAAAAAAAAAAAAAAAAAAABBBBAAAAAAAAAAAAAAAAAAAAAAAABAAAAAABBBBAAAAAABBBBABBBBBBAAAAAAAAAAA
110011101110010100011010001001111011011010011011010100000101111001000010 AAAAAAAAAAAAAABBBBBBBBBBBBAABBBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAAAAAABBBBBBAAAAAAAAAABBBBAAAAAAAAAAAAAAABBAAAAAAAABBBBAAAAAAAAABBBBBAAAAAAAAAAAAAABAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBBBBBBAAABBBBBBAAAAAAAAAAAAAAAAA
000110010100111010111011010100010 ABAAAAAABBBBBBBBAABABABBBBAABBAAB
1101011000000100100100011101111000100010011110110110010011110111100100110100 AAAAAAAAAABBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAAAABBBBBBBBBBBBAAAAAAAAAAABBBBBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAABBAAAAAAAABBBBBBAAAAABBBBAAAAAAAAABBBBBAAAAABAAAAABBBBBBBBAAAAAABBBBAAAABBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
1100001110100000000011011010011100000110101001101100 BBBABBAABABABBBABBABBAAABABAABAABAAAABABBAAABABABBBBBBBABAABBABBAAAABAABAABABABABABABABBABBBBBABBAABBBBAABBAABBBBBBABA
00110 AAAABBAA
00111011 AAAAAAAABBBBBBAAAAAAAAA
11111100011010001000000111011100111101000001100011001110101011000001100010000110011111001000 BBBBABBBABAABABBABAAAAAABBABAABABBBAAABBAABBAAABBABBBABBAAABBAAAABBAABBBBBAAAAABBAAAAAABBBAAAAAABBAAABBABBBBAABBABAAABBAABBABBABBABABBBBABAABBAA
0000 AAA
101011011100110000111111100101 ABBBBBABAAABBAAABABAABABABAAAABBAABBAAABBABABBBBAABAAAAAAAB
0001010000100101001111010011001000101110000000111110010011001000100100000110001011110000011101111110010000101010011111 AAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAABAABBAAABBAAAAAAAAAABBBAAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAAABBBBBAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
110110100110101000010111111100111011001111110100101011011110001110010000100001 ABBBABBAAAABAAABBBABBABBAABBBBBABBBAABBAAAAAAABBAAAAABABAABBBAABAAAABAAABBABBBABABABABBBBBABBBBBABABAAAABBABABBAAAAABBABABBBBAABBABBBBAAAABAABAABBBBAAAAAAABBABABBBBABAABAAB
01001 ABBBAB
001100011000000111010000111111010111010110010110011110010011100000100000 AAAAAAAABBBBBBBBAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAABBBAAAAAAAAAAAAAAAAAAABBBBAAAABBBBBAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAABBBBBBBBBAAAAABBBBBAAAAABBBBBAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
00001110111100111000111001110010010111011000000010110000000101011100110000011010110110010001010011111111100101011110 AAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAABBBBBBBBAAAAAAAABBBBBBAAAAAABAAAAAAAAAAAAAAAAAABBBBAAAAAABAAAAAAAABBBBAAAAAAAAAAAAAAAAAAABBBBBBBAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAABBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAABBAAAAAAAABBAAAAAAAAAAAAAAAAAAAAABBAAAAAAAAAAAAABBBBAAAAAABBBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBAABBBBBBAAAAAAAAAAAAAABBBBBAAAAAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
1111111001100001111100011001101011011011001111110111110001011111001111011000100100000100001100001111111000101111001111110001111 BBBBBBBAAAAAAAAAABBBBBBBAAAAAAAAABBAAAAAAAAAAAAABBBAAABBBBBBBBAAAAAAAAAAAAAABBBBAAAAAAABBBBBBBBBBBAAAAAAAAAAAAAAABBBBAAAAAAAAAAAAAAAAAABBBAAAAAAAABAAAAAAAAAAABBAAAAAABBBABBBBBAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAABBBBBBBBBBBBBBAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBBBAAAAAAAAAAAAAAAAABBBBAAAAABAAAAAAAAAAAAAAAAAAAAABAAAAAAABBBBAAAAAAAAABBBBBBAAAAABBBBBBBBBBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
100010100100100001001100111100111010100 AAAAAAAAAAAABBBBBBAAAAABBAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAABBBBBBBBBBBBBAAAAAAABBBBBBAAAABBBBAAAAAAAAAAAAAAAA
1 BBBBBBAAAAAA
111110101011110000100010101111111101110011 BBBAABBBAABBABBABABBAAAABABAAABBBAAABAABAB
111111101101101111000100101001010001001100000101011110011011011000100 ABBAAAABAABBAAAABBABAABBABBBAABAABABABAABABABAAAABAAAAAABBAAABBBBBAABBABBBBAABBBAAABBABAAABAABAAAABBBABAAABBABAAABBAABBAABAB
0010010110011111110100111001001101111000110010101000101111000100001101 AAAAAAAAABBBBBAAAAAAAABBAABBBBBBAAAAAAAAAAAAABBBBBBBBBBAAAAABBBBAAAAAABAAAAAAAAAABBBBBBBBAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAABBBBBBBBBAABBBBBAAAAAAAAAAABBBBAAAAAAAAAAAAAAAAAABBBBBAAAAAABBBBBBAAAAAAAAAAAAAAAAABBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBAAAAAAAA
1 B
0 A
01 BBBBBAAAAAAA
0101110101101011011100010111110011100 ABAAAABAABAABBAAAAABBBAABAAABBBBBABBAAAAABBAAABAABBABABABBBBBBAABBBABABAAABABBAAAAAAAABBBA
00000010011110000111101000011011010011101 AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBBBBBBAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAAABABBBB
1101000001100101011111011111 BAAABBABABBAAABAABABAABBBABBAABBABBBBBBBBAABBBABAABABABBABBBAABBABABABBBBBBABAABBAAABAABB
10001000001111111000111001010011001011000110011111111011101011000110101110011010100110010011010010011010010101111001011001010101110101101 BBBBAAAAAAABBBBAAAAAAAAAAAAAAAAAAAAAAABBBBBBBBBBBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAABBAAAAAAAAAAAABBBBBBABBBBBBAAAAAAAAAAAAAABBBBBBBAAAAAAAAAAAAAAAAAAAAAAAAABBBAAAAABAAAAAAAABBBBBAAAABBBBBAAAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAABBBAAABBAAAAAAAABBBBAAAAAAAAABBBBBBAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAABBBBABBBBBBABBBBBAAABBAAAAAAAAAAAAAAAABBBB
